city,listing_type,total_listings,ttm_revenue_mean,ttm_revenue_median,ttm_revenue_sum,ttm_occupancy_mean,bedrooms_mean,amenity_count_mean
Saint-Gervais-les-Bains,Private room in chalet,2,8232.5,8232.5,16465.0,0.315,0.5,34.0
Saint-Gervais-les-Bains,Private room in home,1,12284.0,12284.0,12284.0,0.649,0.0,15.0
Saint-Gervais-les-Bains,Tiny home,1,17251.0,17251.0,17251.0,0.811,0.0,33.0
Saint-Jean-de-Monts,Camper/RV,2,1554.0,1554.0,3108.0,0.028499999999999998,2.5,20.5
Saint-Jean-de-Monts,Campsite,1,1456.0,1456.0,1456.0,0.033,2.0,26.0
Saint-Jean-de-Monts,Entire bungalow,24,9986.708333333334,8838.0,239681.0,0.25245833333333334,2.8333333333333335,36.333333333333336
Saint-Jean-de-Monts,Entire condo,34,6559.117647058823,5435.0,223010.0,0.18485294117647058,0.7647058823529411,31.470588235294116
Saint-Jean-de-Monts,Entire cottage,2,28499.0,28499.0,56998.0,0.34099999999999997,2.0,60.0
Saint-Jean-de-Monts,Entire guest suite,1,6727.0,6727.0,6727.0,0.219,2.0,22.0
Saint-Jean-de-Monts,Entire guesthouse,1,3738.0,3738.0,3738.0,0.101,2.0,24.0
Saint-Jean-de-Monts,Entire home,51,10491.411764705883,9951.0,535062.0,0.22517647058823528,2.3529411764705883,39.6078431372549
Saint-Jean-de-Monts,Entire loft,1,16671.0,16671.0,16671.0,0.403,2.0,37.0
Saint-Jean-de-Monts,Entire rental unit,56,8156.928571428572,7550.0,456788.0,0.23883928571428573,1.1607142857142858,30.642857142857142
Saint-Jean-de-Monts,Entire townhouse,3,5792.333333333333,3736.0,17377.0,0.223,1.3333333333333333,36.333333333333336
Saint-Jean-de-Monts,Entire vacation home,2,11300.5,11300.5,22601.0,0.20700000000000002,3.0,55.5
Saint-Jean-de-Monts,Entire villa,7,26897.14285714286,29598.0,188280.0,0.27514285714285713,3.2857142857142856,47.285714285714285
Saint-Jean-de-Monts,Holiday park,1,2517.0,2517.0,2517.0,0.038,3.0,37.0
Saint-Jean-de-Monts,Private room in bed and breakfast,2,8724.5,8724.5,17449.0,0.13799999999999998,0.5,44.0
Saint-Jean-de-Monts,Private room in guest suite,1,10509.0,10509.0,10509.0,0.441,0.0,25.0
Saint-Jean-de-Monts,Private room in home,2,8318.0,8318.0,16636.0,0.373,0.0,25.0
Saint-Jean-de-Monts,Tiny home,2,2887.0,2887.0,5774.0,0.0695,3.0,40.5
Saint-Malo,Camper/RV,1,13657.0,13657.0,13657.0,0.54,1.0,11.0
Saint-Malo,Castle,1,32401.0,32401.0,32401.0,0.11,9.0,67.0
Saint-Malo,Entire chalet,1,22339.0,22339.0,22339.0,0.723,1.0,45.0
Saint-Malo,Entire condo,30,18801.566666666666,16433.0,564047.0,0.33640000000000003,1.4666666666666666,35.43333333333333
Saint-Malo,Entire guesthouse,1,5046.0,5046.0,5046.0,0.151,1.0,36.0
Saint-Malo,Entire home,40,24842.3,19316.0,993692.0,0.29057499999999997,3.0,40.9
Saint-Malo,Entire loft,1,6100.0,6100.0,6100.0,0.118,2.0,40.0
Saint-Malo,Entire rental unit,187,18350.930481283423,17110.0,3431624.0,0.41897326203208557,1.304812834224599,32.213903743315505
Saint-Malo,Entire serviced apartment,1,39162.0,39162.0,39162.0,0.523,2.0,70.0
Saint-Malo,Entire townhouse,5,21961.4,21996.0,109807.0,0.5566,2.2,39.8
Saint-Malo,Entire villa,3,26441.0,28898.0,79323.0,0.24833333333333332,3.6666666666666665,47.0
Saint-Malo,Private room in bed and breakfast,3,8873.0,5579.0,26619.0,0.281,1.0,24.666666666666668
Saint-Malo,Private room in castle,2,20616.0,20616.0,41232.0,0.3165,3.5,22.5
Saint-Malo,Private room in guesthouse,2,8942.5,8942.5,17885.0,0.156,1.5,31.0
Saint-Malo,Private room in home,11,6205.272727272727,4136.0,68258.0,0.258,0.0,19.454545454545453
Saint-Malo,Private room in rental unit,2,12723.0,12723.0,25446.0,0.6819999999999999,0.0,36.0
Saint-Malo,Private room in serviced apartment,1,34024.0,34024.0,34024.0,0.521,1.0,58.0
Saint-Malo,Private room in townhouse,3,10586.333333333334,11431.0,31759.0,0.32233333333333336,0.0,33.0
Saint-Malo,Private room in villa,1,8430.0,8430.0,8430.0,0.184,2.0,43.0
Saint-Malo,Tiny home,1,24297.0,24297.0,24297.0,0.721,1.0,43.0
Saint-Malo,Treehouse,1,24758.0,24758.0,24758.0,0.51,1.0,18.0
Saint-Paul,Entire bungalow,27,18820.037037037036,15956.0,508141.0,0.5162962962962963,1.1481481481481481,33.55555555555556
Saint-Paul,Entire chalet,3,25017.666666666668,20034.0,75053.0,0.5376666666666666,2.3333333333333335,39.333333333333336
Saint-Paul,Entire condo,56,17647.464285714286,17407.5,988258.0,0.4925357142857143,1.125,34.107142857142854
Saint-Paul,Entire cottage,2,17489.5,17489.5,34979.0,0.3015,2.0,46.0
Saint-Paul,Entire guest suite,5,17998.8,16598.0,89994.0,0.4984,1.2,39.0
Saint-Paul,Entire guesthouse,11,11004.0,7107.0,121044.0,0.3161818181818182,0.9090909090909091,40.36363636363637
Saint-Paul,Entire home,58,31363.568965517243,19967.5,1819087.0,0.3476206896551724,2.8620689655172415,40.60344827586207
Saint-Paul,Entire place,3,21694.666666666668,12890.0,65084.0,0.26033333333333336,1.3333333333333333,48.0
Saint-Paul,Entire rental unit,64,16875.1875,15016.5,1080012.0,0.47446875,1.171875,33.859375
Saint-Paul,Entire serviced apartment,2,16778.5,16778.5,33557.0,0.3575,1.5,60.5
Saint-Paul,Entire townhouse,4,28057.0,31320.5,112228.0,0.552,2.5,47.5
Saint-Paul,Entire vacation home,1,20215.0,20215.0,20215.0,0.359,0.0,35.0
Saint-Paul,Entire villa,27,37399.333333333336,28279.0,1009782.0,0.32511111111111113,3.2222222222222223,42.2962962962963
Saint-Paul,Farm stay,1,3551.0,3551.0,3551.0,0.044,3.0,40.0
Saint-Paul,Private room in bed and breakfast,7,17926.285714285714,9118.0,125484.0,0.3924285714285714,0.14285714285714285,33.42857142857143
Saint-Paul,Private room in bungalow,2,13572.0,13572.0,27144.0,0.7344999999999999,0.5,21.5
Saint-Paul,Private room in guest suite,2,19966.5,19966.5,39933.0,0.596,1.0,29.5
Saint-Paul,Private room in guesthouse,1,5712.0,5712.0,5712.0,0.074,1.0,40.0
Saint-Paul,Private room in home,7,7579.0,7319.0,53053.0,0.39071428571428574,0.0,22.0
Saint-Paul,Private room in rental unit,1,4942.0,4942.0,4942.0,0.219,0.0,35.0
Saint-Paul,Private room in townhouse,1,2305.0,2305.0,2305.0,0.123,0.0,28.0
Saint-Paul,Private room in villa,8,14737.75,15899.0,117902.0,0.591125,0.5,32.75
Saint-Paul,Room in bed and breakfast,1,5625.0,5625.0,5625.0,0.074,0.0,24.0
Saint-Paul,Room in nature lodge,1,1186.0,1186.0,1186.0,0.038,1.0,22.0
Saint-Paul,Tiny home,5,13720.2,8608.0,68601.0,0.4732,0.6,36.6
Saint-Raphaël,Entire apartment,1,7724.0,7724.0,7724.0,0.123,1.0,45.0
Saint-Raphaël,Entire chalet,2,9041.0,9041.0,18082.0,0.1795,2.5,42.5
Saint-Raphaël,Entire condo,59,11463.42372881356,10395.0,676342.0,0.27359322033898303,1.152542372881356,38.54237288135593
Saint-Raphaël,Entire guest suite,6,9691.333333333334,9377.5,58148.0,0.2293333333333333,1.0,40.5
Saint-Raphaël,Entire guesthouse,2,3093.0,3093.0,6186.0,0.1345,0.5,24.0
Saint-Raphaël,Entire home,52,24779.75,17433.0,1288547.0,0.2304807692307692,2.7115384615384617,40.84615384615385
Saint-Raphaël,Entire loft,2,34027.0,34027.0,68054.0,0.2315,3.0,42.0
Saint-Raphaël,Entire rental unit,121,12134.586776859504,10375.0,1468285.0,0.27679338842975204,1.2066115702479339,34.80165289256198
Saint-Raphaël,Entire serviced apartment,2,19774.5,19774.5,39549.0,0.3355,1.0,55.5
Saint-Raphaël,Entire townhouse,5,6257.8,6156.0,31289.0,0.1202,1.8,37.2
Saint-Raphaël,Entire villa,28,48945.107142857145,23902.0,1370463.0,0.24246428571428572,3.8214285714285716,51.392857142857146
Saint-Raphaël,Private room in bed and breakfast,2,9692.0,9692.0,19384.0,0.2455,0.5,34.0
Saint-Raphaël,Private room in condo,2,9908.5,9908.5,19817.0,0.8945000000000001,0.0,27.5
Saint-Raphaël,Private room in home,5,4857.2,4746.0,24286.0,0.1622,1.0,26.2
Saint-Raphaël,Private room in rental unit,4,7362.25,8650.0,29449.0,0.4615,0.0,23.5
Saint-Raphaël,Private room in villa,1,1109.0,1109.0,1109.0,0.044,0.0,21.0
Saint-Raphaël,Tiny home,4,9890.5,10202.0,39562.0,0.23775,0.75,49.25
Saint-Étienne,Entire chalet,1,3009.0,3009.0,3009.0,0.132,1.0,35.0
Saint-Étienne,Entire condo,12,8423.25,8563.5,101079.0,0.4186666666666667,0.75,41.333333333333336
Saint-Étienne,Entire guesthouse,2,1782.0,1782.0,3564.0,0.0935,1.0,36.5
Saint-Étienne,Entire home,13,7737.7692307692305,5664.0,100591.0,0.19799999999999998,2.1538461538461537,32.30769230769231
Saint-Étienne,Entire loft,1,4652.0,4652.0,4652.0,0.195,1.0,27.0
Saint-Étienne,Entire place,2,10800.5,10800.5,21601.0,0.17550000000000002,1.5,36.5
Saint-Étienne,Entire rental unit,129,7591.232558139535,6825.0,979269.0,0.3299302325581395,1.317829457364341,34.58139534883721
Saint-Étienne,Entire townhouse,4,7870.0,7985.0,31480.0,0.28075,2.0,32.0
Saint-Étienne,Farm stay,1,968.0,968.0,968.0,0.066,1.0,13.0
Saint-Étienne,Private room in bed and breakfast,6,3610.3333333333335,4018.5,21662.0,0.29583333333333334,0.0,35.833333333333336
Saint-Étienne,Private room in casa particular,1,3311.0,3311.0,3311.0,0.271,0.0,42.0
Saint-Étienne,Private room in condo,3,3760.0,1861.0,11280.0,0.3213333333333333,0.0,20.0
Saint-Étienne,Private room in guesthouse,1,2014.0,2014.0,2014.0,0.14,0.0,21.0
Saint-Étienne,Private room in home,12,2968.25,1879.5,35619.0,0.2775,0.25,22.666666666666668
Saint-Étienne,Private room in loft,2,3306.5,3306.5,6613.0,0.274,1.0,34.0
Saint-Étienne,Private room in rental unit,27,3723.5925925925926,4413.0,100537.0,0.3279259259259259,0.0,31.37037037037037
Saint-Étienne,Private room in townhouse,2,2380.5,2380.5,4761.0,0.1805,1.5,22.0
Sainte-Anne,Entire bungalow,41,11059.951219512195,7286.0,453458.0,0.30573170731707316,1.2195121951219512,36.146341463414636
Sainte-Anne,Entire cabin,2,11721.0,11721.0,23442.0,0.162,1.5,69.0
Sainte-Anne,Entire chalet,1,5735.0,5735.0,5735.0,0.211,1.0,24.0
Sainte-Anne,Entire condo,7,7417.857142857143,6130.0,51925.0,0.19357142857142856,1.2857142857142858,43.714285714285715
Sainte-Anne,Entire cottage,1,6141.0,6141.0,6141.0,0.167,2.0,42.0
Sainte-Anne,Entire guest suite,3,18802.333333333332,16897.0,56407.0,0.3853333333333333,2.6666666666666665,29.0
Sainte-Anne,Entire guesthouse,1,1180.0,1180.0,1180.0,0.041,1.0,29.0
Sainte-Anne,Entire home,29,14651.103448275862,10556.0,424882.0,0.2536206896551724,2.4482758620689653,37.172413793103445
Sainte-Anne,Entire loft,2,1504.5,1504.5,3009.0,0.059,1.0,28.0
Sainte-Anne,Entire rental unit,50,8523.46,7674.0,426173.0,0.26494,1.14,31.9
Sainte-Anne,Entire serviced apartment,4,5401.75,3500.5,21607.0,0.15275000000000002,1.0,40.5
Sainte-Anne,Entire townhouse,3,4505.666666666667,4868.0,13517.0,0.13599999999999998,1.3333333333333333,33.0
Sainte-Anne,Entire villa,25,28817.4,14697.0,720435.0,0.254,3.8,44.6
Sainte-Anne,Private room in bed and breakfast,1,11638.0,11638.0,11638.0,0.307,2.0,62.0
Sainte-Anne,Private room in boat,1,4627.0,4627.0,4627.0,0.052,0.0,10.0
Sainte-Anne,Private room in bungalow,1,1470.0,1470.0,1470.0,0.082,3.0,26.0
Sainte-Anne,Private room in nature lodge,1,1361.0,1361.0,1361.0,0.044,1.0,43.0
Sainte-Maxime,Entire condo,36,10373.694444444445,9310.5,373453.0,0.22136111111111112,1.3888888888888888,34.25
Sainte-Maxime,Entire condominium (condo),1,13199.0,13199.0,13199.0,0.2,1.0,24.0
Sainte-Maxime,Entire cottage,2,12047.5,12047.5,24095.0,0.186,2.5,32.5
Sainte-Maxime,Entire guesthouse,2,16354.0,16354.0,32708.0,0.23450000000000001,1.0,39.0
Sainte-Maxime,Entire home,62,35898.532258064515,26002.0,2225709.0,0.213,3.2580645161290325,46.87096774193548
Sainte-Maxime,Entire loft,1,18380.0,18380.0,18380.0,0.241,2.0,22.0
Sainte-Maxime,Entire rental unit,84,13405.309523809523,11772.0,1126046.0,0.26375000000000004,1.2738095238095237,33.55952380952381
Sainte-Maxime,Entire serviced apartment,3,8654.666666666666,7364.0,25964.0,0.14233333333333334,1.3333333333333333,29.333333333333332
Sainte-Maxime,Entire townhouse,5,12232.6,13925.0,61163.0,0.1994,2.2,33.4
Sainte-Maxime,Entire villa,33,50231.06060606061,33692.0,1657625.0,0.25857575757575757,4.333333333333333,47.63636363636363
Sainte-Maxime,Private room in villa,2,27686.0,27686.0,55372.0,0.28200000000000003,2.0,29.5
Salerno,Boat,1,1765.0,1765.0,1765.0,0.033,5.0,22.0
Salerno,Entire condo,13,20734.69230769231,18940.0,269551.0,0.4868461538461538,1.6153846153846154,38.15384615384615
Salerno,Entire guest suite,1,14178.0,14178.0,14178.0,0.164,2.0,57.0
Salerno,Entire home,3,12765.0,12908.0,38295.0,0.2253333333333333,1.3333333333333333,29.333333333333332
Salerno,Entire loft,3,32087.666666666668,22053.0,96263.0,0.4703333333333333,1.3333333333333333,45.333333333333336
Salerno,Entire rental unit,79,23986.037974683546,19737.0,1894897.0,0.41186075949367085,1.6455696202531647,38.835443037974684
Salerno,Entire serviced apartment,2,52523.5,52523.5,105047.0,0.3825,3.0,35.5
Salerno,Entire townhouse,1,12633.0,12633.0,12633.0,0.679,3.0,57.0
Salerno,Entire vacation home,6,10128.5,11505.5,60771.0,0.2305,1.8333333333333333,36.5
Salerno,Private room,1,12168.0,12168.0,12168.0,0.304,4.0,36.0
Salerno,Private room in apartment,1,2166.0,2166.0,2166.0,0.068,0.0,23.0
Salerno,Private room in bed and breakfast,34,9709.323529411764,7501.0,330117.0,0.25691176470588234,0.058823529411764705,26.441176470588236
Salerno,Private room in condo,7,5331.857142857143,2227.0,37323.0,0.2692857142857143,0.2857142857142857,27.285714285714285
Salerno,Private room in guesthouse,1,1483.0,1483.0,1483.0,0.027,1.0,29.0
Salerno,Private room in home,2,10442.5,10442.5,20885.0,0.333,1.0,26.0
Salerno,Private room in rental unit,15,7286.666666666667,8402.0,109300.0,0.2414,0.4666666666666667,30.066666666666666
Salerno,Private room in villa,1,4154.0,4154.0,4154.0,0.123,3.0,15.0
Salerno,Room in aparthotel,2,4292.5,4292.5,8585.0,0.0945,1.0,24.5
Salerno,Room in boutique hotel,1,18819.0,18819.0,18819.0,0.271,1.0,36.0
Salerno,Room in serviced apartment,2,12591.5,12591.5,25183.0,0.2535,1.5,35.0
Salerno,Tiny home,2,23088.5,23088.5,46177.0,0.585,1.5,44.5
Salford,Boat,1,35379.0,35379.0,35379.0,0.151,3.0,53.0
Salford,Entire condo,13,19878.69230769231,13878.0,258423.0,0.3543076923076923,1.5384615384615385,39.53846153846154
Salford,Entire guest suite,1,12655.0,12655.0,12655.0,0.34,1.0,30.0
Salford,Entire guesthouse,2,26276.5,26276.5,52553.0,0.3395,0.5,34.5
Salford,Entire home,27,32942.77777777778,31051.0,889455.0,0.3317407407407408,3.5555555555555554,40.925925925925924
Salford,Entire house,1,23522.0,23522.0,23522.0,0.342,2.0,38.0
Salford,Entire loft,1,13474.0,13474.0,13474.0,0.534,2.0,45.0
Salford,Entire rental unit,40,19207.725,18170.5,768309.0,0.356175,1.55,31.975
Salford,Entire serviced apartment,1,2496.0,2496.0,2496.0,0.052,2.0,8.0
Salford,Entire townhouse,4,33715.0,32603.0,134860.0,0.3745,2.5,42.75
Salford,Entire villa,3,35409.0,21629.0,106227.0,0.12233333333333334,5.333333333333333,45.666666666666664
Salford,Private room,2,30800.0,30800.0,61600.0,0.4325,1.5,16.0
Salford,Private room in condo,6,26546.0,12801.5,159276.0,0.37533333333333335,0.0,28.666666666666668
Salford,Private room in guest suite,2,1921.5,1921.5,3843.0,0.11599999999999999,1.0,27.5
Salford,Private room in guesthouse,5,16589.6,14096.0,82948.0,0.4486,1.0,11.4
Salford,Private room in home,38,5006.8421052631575,3324.0,190260.0,0.26223684210526316,0.07894736842105263,32.36842105263158
Salford,Private room in rental unit,10,5635.1,4406.5,56351.0,0.3212,0.0,22.6
Salford,Private room in townhouse,3,10904.333333333334,11229.0,32713.0,0.5013333333333333,0.6666666666666666,44.666666666666664
Salford,Room in aparthotel,1,3793.0,3793.0,3793.0,0.06,26.0,19.0
Salford,Room in hotel,9,25645.333333333332,9310.0,230808.0,0.31177777777777776,1.3333333333333333,13.88888888888889
Salou,Entire bungalow,1,17561.0,17561.0,17561.0,0.334,2.0,61.0
Salou,Entire chalet,1,11375.0,11375.0,11375.0,0.107,4.0,45.0
Salou,Entire condo,46,13092.826086956522,11108.5,602270.0,0.23476086956521738,1.9565217391304348,39.41304347826087
Salou,Entire home,15,37846.13333333333,30880.0,567692.0,0.30593333333333333,3.6666666666666665,41.8
Salou,Entire loft,6,15237.0,16331.0,91422.0,0.47,0.3333333333333333,33.0
Salou,Entire place,1,2086.0,2086.0,2086.0,0.079,2.0,13.0
Salou,Entire rental unit,219,14399.602739726028,11120.0,3153513.0,0.2410867579908676,1.9589041095890412,31.58447488584475
Salou,Entire serviced apartment,4,15489.75,6314.0,61959.0,0.22024999999999997,2.0,30.75
Salou,Entire townhouse,2,30624.5,30624.5,61249.0,0.5780000000000001,2.5,58.5
Salou,Entire vacation home,1,4336.0,4336.0,4336.0,0.129,1.0,31.0
Salou,Entire villa,1,92157.0,92157.0,92157.0,0.51,5.0,67.0
Salou,Private room in bed and breakfast,1,1155.0,1155.0,1155.0,0.044,0.0,38.0
Salou,Private room in home,1,10868.0,10868.0,10868.0,0.477,0.0,35.0
Salou,Private room in rental unit,1,1987.0,1987.0,1987.0,0.085,0.0,30.0
San Bartolomé de Tirajana,Boat,1,12497.0,12497.0,12497.0,0.274,2.0,8.0
San Bartolomé de Tirajana,Entire bungalow,33,18960.21212121212,14210.0,625687.0,0.34863636363636363,1.8484848484848484,39.696969696969695
San Bartolomé de Tirajana,Entire chalet,3,101462.0,61682.0,304386.0,0.63,3.3333333333333335,39.0
San Bartolomé de Tirajana,Entire condo,51,16089.235294117647,14135.0,820551.0,0.3747843137254902,1.392156862745098,42.431372549019606
San Bartolomé de Tirajana,Entire cottage,20,22540.9,21801.0,450818.0,0.31675,2.25,41.85
San Bartolomé de Tirajana,Entire guesthouse,1,34537.0,34537.0,34537.0,0.293,4.0,33.0
San Bartolomé de Tirajana,Entire home,35,19088.22857142857,16642.0,668088.0,0.22814285714285715,2.4571428571428573,31.857142857142858
San Bartolomé de Tirajana,Entire loft,2,16599.5,16599.5,33199.0,0.46599999999999997,0.5,44.0
San Bartolomé de Tirajana,Entire rental unit,85,17849.929411764704,13484.0,1517244.0,0.372964705882353,1.3764705882352941,34.917647058823526
San Bartolomé de Tirajana,Entire serviced apartment,2,2152.0,2152.0,4304.0,0.036,1.5,32.0
San Bartolomé de Tirajana,Entire townhouse,13,23531.076923076922,18803.0,305904.0,0.4015384615384615,1.7692307692307692,41.76923076923077
San Bartolomé de Tirajana,Entire vacation home,2,16471.5,16471.5,32943.0,0.399,1.0,41.0
San Bartolomé de Tirajana,Entire villa,42,24872.166666666668,20119.5,1044631.0,0.21800000000000003,2.7857142857142856,30.142857142857142
San Bartolomé de Tirajana,Private room in bed and breakfast,3,10655.333333333334,11966.0,31966.0,0.3376666666666666,0.0,56.666666666666664
San Bartolomé de Tirajana,Private room in bungalow,1,3739.0,3739.0,3739.0,0.274,0.0,33.0
San Bartolomé de Tirajana,Private room in guest suite,2,2167.5,2167.5,4335.0,0.0465,1.0,36.5
San Bartolomé de Tirajana,Private room in home,1,2825.0,2825.0,2825.0,0.156,0.0,18.0
San Bartolomé de Tirajana,Private room in rental unit,2,4379.5,4379.5,8759.0,0.3245,0.0,33.0
San Sebastián,Entire condo,4,44990.0,46794.5,179960.0,0.47225,2.0,30.25
San Sebastián,Entire guest suite,1,24914.0,24914.0,24914.0,0.647,1.0,29.0
San Sebastián,Entire guesthouse,2,69876.0,69876.0,139752.0,0.475,3.5,43.0
San Sebastián,Entire home,2,161121.0,161121.0,322242.0,0.6015,3.5,58.5
San Sebastián,Entire loft,3,41330.666666666664,40460.0,123992.0,0.43,1.3333333333333333,33.666666666666664
San Sebastián,Entire rental unit,174,48680.63218390805,44775.0,8470430.0,0.4070459770114943,2.1724137931034484,33.275862068965516
San Sebastián,Entire townhouse,2,80147.0,80147.0,160294.0,0.437,3.5,51.0
San Sebastián,Entire vacation home,2,49299.0,49299.0,98598.0,0.493,2.0,50.5
San Sebastián,Entire villa,1,32462.0,32462.0,32462.0,0.268,2.0,43.0
San Sebastián,Floor,1,9412.0,9412.0,9412.0,0.101,2.0,11.0
San Sebastián,Private room in condo,1,38989.0,38989.0,38989.0,0.266,1.0,63.0
San Sebastián,Private room in guesthouse,2,9459.5,9459.5,18919.0,0.186,1.0,5.5
San Sebastián,Private room in home,12,12332.75,10831.5,147993.0,0.33975,0.16666666666666666,29.5
San Sebastián,Private room in rental unit,30,17642.166666666668,15134.0,529265.0,0.40840000000000004,0.1,25.566666666666666
San Sebastián,Private room in villa,2,20152.0,20152.0,40304.0,0.5905,0.0,22.5
San Sebastián,Room in serviced apartment,1,9994.0,9994.0,9994.0,0.088,2.0,19.0
Sanary-sur-Mer,Entire bungalow,1,9389.0,9389.0,9389.0,0.159,1.0,40.0
Sanary-sur-Mer,Entire condo,28,10734.607142857143,8158.5,300569.0,0.2705,0.9285714285714286,37.107142857142854
Sanary-sur-Mer,Entire guest suite,2,7797.5,7797.5,15595.0,0.27549999999999997,0.5,27.0
Sanary-sur-Mer,Entire guesthouse,3,14777.0,9998.0,44331.0,0.28833333333333333,0.6666666666666666,45.0
Sanary-sur-Mer,Entire home,38,17844.157894736843,16430.5,678078.0,0.23810526315789474,2.4210526315789473,45.55263157894737
Sanary-sur-Mer,Entire rental unit,95,13869.357894736842,10176.0,1317589.0,0.29989473684210527,1.2526315789473683,35.810526315789474
Sanary-sur-Mer,Entire townhouse,5,26847.8,29564.0,134239.0,0.2854,2.4,37.0
Sanary-sur-Mer,Entire villa,11,40707.0,28783.0,447777.0,0.29445454545454547,3.727272727272727,46.36363636363637
Sanary-sur-Mer,Private room in bed and breakfast,5,9124.4,7979.0,45622.0,0.1808,1.2,46.4
Sanary-sur-Mer,Private room in home,2,2089.5,2089.5,4179.0,0.0685,1.0,26.0
Sanremo,Castle,1,8970.0,8970.0,8970.0,0.214,3.0,46.0
Sanremo,Entire condo,27,11758.777777777777,9847.0,317487.0,0.21974074074074074,1.4074074074074074,43.18518518518518
Sanremo,Entire guesthouse,1,3625.0,3625.0,3625.0,0.101,1.0,18.0
Sanremo,Entire home,16,17765.75,17823.5,284252.0,0.245125,2.25,37.0
Sanremo,Entire loft,8,7876.25,6507.0,63010.0,0.173125,0.75,28.375
Sanremo,Entire rental unit,160,14640.34375,10887.0,2342455.0,0.2590125,1.55625,34.75
Sanremo,Entire serviced apartment,1,10513.0,10513.0,10513.0,0.23,2.0,21.0
Sanremo,Entire vacation home,4,16606.0,17562.5,66424.0,0.32325,1.5,44.0
Sanremo,Entire villa,4,29181.25,16652.0,116725.0,0.28225,3.5,56.5
Sanremo,Farm stay,2,7670.0,7670.0,15340.0,0.1835,1.0,41.5
Sanremo,Private room in bed and breakfast,1,2488.0,2488.0,2488.0,0.036,0.0,20.0
Sanremo,Private room in home,1,1994.0,1994.0,1994.0,0.082,0.0,10.0
Sanremo,Private room in rental unit,5,5601.0,3391.0,28005.0,0.21800000000000003,1.0,23.0
Santa Pola,Entire bungalow,19,16014.421052631578,12699.0,304274.0,0.2947368421052632,2.473684210526316,41.73684210526316
Santa Pola,Entire cabin,1,2706.0,2706.0,2706.0,0.096,2.0,54.0
Santa Pola,Entire chalet,6,27909.166666666668,21336.0,167455.0,0.3348333333333333,3.5,51.166666666666664
Santa Pola,Entire condo,27,14659.888888888889,14078.0,395817.0,0.3293333333333333,2.5185185185185186,40.148148148148145
Santa Pola,Entire guest suite,1,7962.0,7962.0,7962.0,0.227,1.0,38.0
Santa Pola,Entire home,32,18728.21875,15328.0,599303.0,0.26340625,2.6875,34.03125
Santa Pola,Entire loft,7,13100.857142857143,13406.0,91706.0,0.3797142857142857,0.8571428571428571,29.571428571428573
Santa Pola,Entire rental unit,98,11872.367346938776,9839.0,1163492.0,0.3037142857142857,2.193877551020408,39.48979591836735
Santa Pola,Entire residential home,1,9330.0,9330.0,9330.0,0.282,2.0,33.0
Santa Pola,Entire serviced apartment,2,13724.5,13724.5,27449.0,0.373,1.5,56.0
Santa Pola,Entire townhouse,35,16205.085714285715,14689.0,567178.0,0.34391428571428573,2.6285714285714286,43.94285714285714
Santa Pola,Entire vacation home,1,32364.0,32364.0,32364.0,0.688,3.0,60.0
Santa Pola,Entire villa,9,57688.88888888889,37871.0,519200.0,0.374,4.888888888888889,42.0
Santa Pola,Private room in condo,1,3012.0,3012.0,3012.0,0.219,0.0,61.0
Santa Pola,Tiny home,2,17778.0,17778.0,35556.0,0.6025,1.0,48.5
Santander,Entire chalet,2,49801.5,49801.5,99603.0,0.41800000000000004,4.5,41.0
Santander,Entire condo,11,14077.727272727272,12578.0,154855.0,0.22709090909090912,2.5454545454545454,43.0
Santander,Entire guest suite,1,10006.0,10006.0,10006.0,0.389,2.0,36.0
Santander,Entire guesthouse,1,19617.0,19617.0,19617.0,0.403,3.0,46.0
Santander,Entire home,14,22044.428571428572,15748.5,308622.0,0.18057142857142858,3.5714285714285716,32.42857142857143
Santander,Entire loft,14,13119.857142857143,13206.0,183678.0,0.3075,0.9285714285714286,34.92857142857143
Santander,Entire rental unit,187,15349.422459893049,13536.0,2870342.0,0.29207486631016044,2.1497326203208558,33.50802139037433
Santander,Entire vacation home,1,7502.0,7502.0,7502.0,0.055,2.0,35.0
Santander,Private room in chalet,1,9717.0,9717.0,9717.0,0.386,0.0,43.0
Santander,Private room in guesthouse,2,4011.0,4011.0,8022.0,0.1055,1.0,15.0
Santander,Private room in home,7,5903.857142857143,7183.0,41327.0,0.4201428571428571,0.0,31.714285714285715
Santander,Private room in hostel,2,17189.5,17189.5,34379.0,0.4875,1.0,25.0
Santander,Private room in rental unit,29,5307.137931034483,5135.0,153907.0,0.348448275862069,0.06896551724137931,31.379310344827587
Santander,Private room in townhouse,1,1663.0,1663.0,1663.0,0.066,0.0,66.0
Santander,Room in aparthotel,5,17550.8,16328.0,87754.0,0.24820000000000003,1.0,33.8
Santander,Room in hostel,4,13286.5,12314.0,53146.0,0.60275,1.0,19.75
Santander,Room in hotel,2,5672.5,5672.5,11345.0,0.1385,1.0,26.0
Santander,Shared room in home,2,635.0,635.0,1270.0,0.037000000000000005,0.0,10.0
Santander,Shared room in hostel,2,2082.5,2082.5,4165.0,0.16,0.0,16.5
Santu Diadòru/San Teodoro,Camper/RV,1,6035.0,6035.0,6035.0,0.277,1.0,11.0
Santu Diadòru/San Teodoro,Entire bungalow,2,44860.0,44860.0,89720.0,0.4655,2.0,49.0
Santu Diadòru/San Teodoro,Entire condo,2,5536.0,5536.0,11072.0,0.071,2.0,29.5
